Category,CounterSpeech,commentText,date,hasReplies,id,likes,numberOfReplies,timestamp,user,Community,replies
2,True,"This attention seeking man is clearly a broken individual. I have a personal interest in particularly 1970's gay nostalgia. He has commented on loads of the clips. What is he doing watching all this stuff? - homosexual behaviour. The very fact that he has a personal interest in this, says so much about him. He is clearly struggling with his own sexual orientation.  I'm personally not into Country & Western music, but I'm not going through YouTube hunting out clips of the subject matter. What a poor poor soul. Xx",2 months ago,0.0,UgyupIib37VeBt_YZ2l4AaABAg,0,0.0,2018-10-05 19:15:19.426,Debra Rufini,lgbt,[]
Default,False,Hey are people threatining this man! He has the right to preach whatever he wants!,2 months ago,0.0,UgxAuWr6F_ksrhpmqhZ4AaABAg,0,0.0,2018-10-05 19:15:20.564,WILLIAM MARTIN,lgbt,[]
Default,False,"Free speech means everything, it is freedom.",2 months ago,0.0,Ugz3shb3P2RvuWSMVU14AaABAg,0,0.0,2018-10-05 19:15:20.567,X T,lgbt,[]
5,True,He is spreading hate and disrespecting all people,2 months ago,0.0,UgxkENNcGCftvFBmIAh4AaABAg,0,0.0,2018-10-05 19:15:20.570,Jayla Hunt,lgbt,[]
7,True,His nickname's Mr Tumnus.  He's that far in the closet.,2 months ago,0.0,Ugxfy_tHz6SMp4chd4h4AaABAg,4,0.0,2018-10-05 19:15:20.576,Magpie Randoms,lgbt,[]
Default,False,"Well,Christian just being Christian....so radical.Just because there are fake liberal christians,doesn`t mean we are all tolerant little homos",2 months ago,0.0,UgyBnnfrx_0b9zmd5E14AaABAg,0,0.0,2018-10-05 19:15:20.577,Allah is a terrorist,lgbt,[]
Default,False,This guy actually understands the old testament.Maybe people should read more instead of being spoon fed the bible by their loving christian liberal pastors.,2 months ago,1.0,UgzzqMYPG84J2Wi9lI54AaABAg,1,1.0,2018-10-05 19:15:20.580,Computer User,lgbt,[]
Default,False,"I may not agree with him... But damn. If we all had that much belief, and power to preach out about the things we believed in, instead of doing it online, it would be an easier world to live in. I hate him... But I am also jealous I can't be that confident when my bully makes fun of me.",2 months ago,0.0,UgxnQsJQFr_nD8jyPGN4AaABAg,0,0.0,2018-10-05 19:15:21.846,le trash pickup is tomorrow,lgbt,[]
Default,False,"There were sins which God mandated stoning to death, first offense. Sodomy and Adultery are among them! 
Pastor does not promote any TRUE CONVERT killing or even hurting a wicked sodomite or adulterer(ess).....

God has always moved unregenerate mens hearts, in government, to do the dirty work. 

Yet it is true, ""The fight has come to us"". They of this wicked spirit, are never happy in their own world. That wicked spirit in them, seeks to take down EVERY soul on the planet. 
Just think of ""The Living Dead"". ""The Zombies"", If you don't fight them, with truth, they WILL consume every soul.",2 months ago,0.0,UgzjUJTRa1fRlt9Ddi94AaABAg,0,0.0,2018-10-05 19:15:21.856,Douglas,lgbt,[]
"3,9",True,This guy needs his ass kicked.,2 months ago,0.0,Ugygw0wuxUprLu5Xw1R4AaABAg,0,0.0,2018-10-05 19:15:21.858,American Klingon,lgbt,[]
Default,False,"He preaches at a ""small"" Church? Really? He has about three times the size of the average American congregation.",2 months ago,1.0,UgzOGoy-QZXS8f2yfyR4AaABAg,0,2.0,2018-10-05 19:15:21.876,Mario1611,lgbt,[]
Default,False,We need to reopen the camps for gays and feminists,2 months ago,1.0,Ugw3XryTcZXcBMmB4g94AaABAg,0,2.0,2018-10-05 19:15:21.878,GHOST MAN RED Pill,lgbt,[]
8,True,I pray this guy finds Jesus one day. Show and share grace because Christ has given you grace. Show and share unconditional love because Christ has shown you unconditional love.,2 months ago,0.0,UgxkvvJvZV_sHQEdjjZ4AaABAg,0,0.0,2018-10-05 19:15:21.880,Jake Blumen,lgbt,[]
Default,False,he's right you cant be gay and Christian or Muslim or whatever!!!,3 months ago,0.0,UgzqSx9Lowa-xMq9hFh4AaABAg,0,0.0,2018-09-05 19:15:21.882,Faisal Rocky,lgbt,[]
8,True,Bro i love the passion u have.. But i want u to know even thou they are  homo or lesbian God create them an love them too. Accept them from being who they are love them pray for them an God will change them.. we r not the one who is going to change people God is. God loves us just the way we r.,3 months ago,0.0,UgzxxKtK9FqdCJXhNnt4AaABAg,0,0.0,2018-09-05 19:15:21.884,Zorem Sanga,lgbt,[]
7,True,"He sounds like an angry toddler throwing a tantrum on the podium

“I WANT MY CANDY NOW MOMMY!!
NOW!NOW!NOW",3 months ago,0.0,Ugx-noeS8rBp7Unyjgp4AaABAg,1,0.0,2018-09-05 19:15:23.226,Olivia Wolf,lgbt,[]
Default,False,"the bible does say if a man sleeps with a nother man as if he sleeps with his wife he should be put to death, not accepting this does it not go against God since you preach and trust the Bible just a question?",3 months ago,0.0,UgyPT5Ez8YlzZTXV-IB4AaABAg,0,0.0,2018-09-05 19:15:23.241,ramazan tanbi,lgbt,[]
Default,False,#Itsokaytobewhite,3 months ago,0.0,UgwFOoJVZDjw2IUmpvd4AaABAg,1,0.0,2018-09-05 19:15:23.252,You're Correct! I agree!,lgbt,[]
Default,False,Love Pastor Anderson! He's a real man of God.,3 months ago,0.0,UgzDkZkj_7fCorlKSyZ4AaABAg,0,0.0,2018-09-05 19:15:23.255,PreTrib is a Fraud,lgbt,[]
Default,False,God bless Pastor Anderson!,3 months ago,0.0,UgyVfXMKLejgjggRqDl4AaABAg,0,0.0,2018-09-05 19:15:23.257,falski3,lgbt,[]
Default,False,This guy tells the truth,3 months ago,0.0,UgymCemkLU8lvgFV2n14AaABAg,0,0.0,2018-09-05 19:15:24.561,Raf Ahmed,lgbt,[]
Default,False,Love this guy.,3 months ago,1.0,UgwofmRk6tPSAyQKI1R4AaABAg,4,2.0,2018-09-05 19:15:24.564,Talking Shiv,lgbt,[]
5,True,that is so stupid why in the hell cant kiss who the hell they wanna,3 months ago,0.0,UgzyVWDLAOocnsQpYC54AaABAg,0,0.0,2018-09-05 19:15:24.567,alexander pacholik,lgbt,[]
Default,False,"We need more preachers in the USA with some real guts, preaching the word, like Pastor Anderson.",3 months ago,0.0,UgxYcuKkHfVs8xCj6SZ4AaABAg,0,0.0,2018-09-05 19:15:24.582,Elijah Houck,lgbt,[]
5,True,This is stupid,3 months ago,0.0,UgxNf8eUCqFFycO1vfB4AaABAg,1,0.0,2018-09-05 19:15:24.585,Ruby A.R.M.Y,lgbt,[]
Default,False,Based AF,3 months ago,0.0,UgwK5alrMkqia7kgVst4AaABAg,0,0.0,2018-09-05 19:15:24.589,GodProbablyExists,lgbt,[]
Default,False,This man is great!!!! He's not bowing down to society's filthy norms!!!!,3 months ago,0.0,UgycfkyWjSSaUdIO90l4AaABAg,0,0.0,2018-09-05 19:15:24.601,VIPIN V. GEORGE,lgbt,[]
Default,False,This kind of preaching will make America great again!  Nothing else! We are sick and disgusted with this LGBT propaganda !,3 months ago,0.0,Ugwb3z3F0X5ePa3Amcl4AaABAg,0,0.0,2018-09-05 19:15:24.603,Fabian Anaya,lgbt,[]
Default,False,"""gets thousands of views""

actually, 48,056,496 views",3 months ago,0.0,Ugxj3xeOhEWgkokCHu14AaABAg,0,0.0,2018-09-05 19:15:26.328,Apollyon,lgbt,[]
Default,False,"An extraordinary, audacious proclamation of biblical truth! 
Pastor Anderson preaches nothing more and nothing less but the entire counsel of God.
𝐀𝐜𝐭𝐬 ¶ 𝟐𝟎:𝟐𝟔 Wherefore I take you to record this day, that I am pure from the blood of all men.
 𝟐𝟕 𝐅𝐨𝐫 𝐈 𝐡𝐚𝐯𝐞 𝐧𝐨𝐭 𝐬𝐡𝐮𝐧𝐧𝐞𝐝 𝐭𝐨 𝐝𝐞𝐜𝐥𝐚𝐫𝐞 𝐮𝐧𝐭𝐨 𝐲𝐨𝐮 𝐚𝐥𝐥 𝐭𝐡𝐞 𝐜𝐨𝐮𝐧𝐬𝐞𝐥 𝐨𝐟 𝐆𝐨𝐝.",3 months ago,0.0,UgwGISIRAfECDCDfxMl4AaABAg,0,0.0,2018-09-05 19:15:26.329,Ὅρα Μή·,lgbt,[]
Default,False,We need more men of God like him. God bless you Steven Anderson,3 months ago,0.0,UgyhV4E0ygKsuirq3EZ4AaABAg,5,0.0,2018-09-05 19:15:26.338,Nicholas Kanirie,lgbt,[]
Default,False,The best preacher of our time.,3 months ago,1.0,Ugzb1QFFSxgXCsjJ3Xl4AaABAg,4,7.0,2018-09-05 19:15:26.339,Nicholas Kanirie,lgbt,[]
Default,False,God Bless You Pastor. Anderson..,3 months ago,0.0,Ugz1yQtv-oeGiHqXQJV4AaABAg,4,0.0,2018-09-05 19:15:26.341,dermot,lgbt,[]
9,True,Wtf is wrong with him?,3 months ago,0.0,Ugys-T2INC3QGLn0Snt4AaABAg,0,0.0,2018-09-05 19:15:26.343,Mikas Juodelis,lgbt,[]
Default,False,Pastor Anderson rocks!!!!!!,3 months ago,0.0,UgxQVwf6cVgDhIcFoEZ4AaABAg,8,0.0,2018-09-05 19:15:26.345,Jason's Wife,lgbt,[]
Default,False,If there was a pastor like this in my area Id be at church every week.,3 months ago,0.0,Ugx2jl18mNEhMddC4X54AaABAg,4,0.0,2018-09-05 19:15:26.347,RIP Papa Adolf PBUH,lgbt,[]
Default,False,The world need more man of God like him!,3 months ago,1.0,UgwnQo3VJEg4uOptRKh4AaABAg,7,1.0,2018-09-05 19:15:26.348,Clovis Ribeiro,lgbt,[]
Default,False,Now THATS a preacher,3 months ago,0.0,UgzZSdvuRxEXibEnHLp4AaABAg,8,0.0,2018-09-05 19:15:26.350,Cydia Bliss,lgbt,[]
Default,False,"This documentary shows pastor Steven Anderson as your typical zealous Christian, but when you actually invest the time and listen to his sermons, you realize he's right.",3 months ago,0.0,UgzpQwwaIzthpTmfMYh4AaABAg,4,0.0,2018-09-05 19:15:26.352,Shakalkg,lgbt,[]
Default,False,Interesting that the worst insult people here can think of is to call someone gay. It's as if deep down they know how perverted it is.,3 months ago,1.0,Ugx_V0sh5xqQnE05ril4AaABAg,8,2.0,2018-09-05 19:15:26.363,Bieber AntiBullying,lgbt,[]
Default,False,"""Well enjoy aids I guess"". Kek, based preacher.",3 months ago,0.0,Ugz-Mqfe_7Zj5P_OPU94AaABAg,3,0.0,2018-09-05 19:15:26.366,fug dis,lgbt,[]
Default,False,"BBC, this was some great preaching. Thanks for spreading his sermons online",3 months ago,1.0,UgwKAVtC7Nx3D4agWnB4AaABAg,8,2.0,2018-09-05 19:15:26.369,Antioch Carrillo,lgbt,[]
Default,False,"Pastor Anderson is a great man of God, and anyone that disagrees with him is disagreeing with the Bible. You pretend you know so much about the Bible, yet you hate it when someone actually preaches it!",3 months ago,1.0,Ugz38QyVzLBL-gTk5el4AaABAg,3,1.0,2018-09-05 19:15:27.691,Matthew Tilley,lgbt,[]
Default,False,Sounds like Bible preaching to me.,3 months ago,1.0,UgwwR8nJ1YQgbxT4AsR4AaABAg,10,1.0,2018-09-05 19:15:27.695,Jaime Anderson,lgbt,[]
Default,False,"I love Pastor Steven Anderson. If I'm ever in Arizona, I'll definitely drop by one of his services.",3 months ago,1.0,UgwL3QTyw811hQZ0-rV4AaABAg,7,2.0,2018-09-05 19:15:27.698,Gaius Americanus,lgbt,[]
Default,False,GOD BLESS PASTOR STEVE ANDERSON !!!!!!  WE LOVE HIM HERE IN THE GOOD OLD U.S.A !!!,3 months ago,1.0,UgxY7_JvSPJoPT8Eknl4AaABAg,11,1.0,2018-09-05 19:15:27.701,KJV Truther,lgbt,[]
Default,False,"Not thousands of views, 10's OF MILLIONS OF VIEWS",3 months ago,0.0,UgxkXln1BF57y619Sp54AaABAg,0,0.0,2018-09-05 19:15:27.704,Militant Prophecy Channel,lgbt,[]
Default,False,Pastor anderson is cool,3 months ago,0.0,UgwNnoxCafK1nCuLSqt4AaABAg,8,0.0,2018-09-05 19:15:27.705,ShaddyCrunchum,lgbt,[]
Default,False,"Amen, leviticus 20:13",3 months ago,1.0,UgzQRPeZKj-BwbzpnTd4AaABAg,13,1.0,2018-09-05 19:15:27.707,Isaac Scheen,lgbt,[]
Default,False,At least he’s not a flat Earther,3 months ago,1.0,UgwwQ4KEaQlaMSO7DwF4AaABAg,3,1.0,2018-09-05 19:15:27.712,DrPhilFurry,lgbt,[]
Default,False,Amen. Pastor Anderson is a voice that Christendom needs to hear.,3 months ago,1.0,UgwCqlf8tyGFKtHvieR4AaABAg,42,7.0,2018-09-05 19:15:27.714,Joe Leonard,lgbt,[]
Default,False,"That church has over 300 people in it!! That is hardly a ""small church,"" and that so-called ""Christian"" that talks to Pastor Anderson outside the church needs to read the King James Bible, which says that it is a shame for a man to have long hair!! That guy is the half-wit!!!",3 months ago,1.0,UgzR9GyTc8EmdACCz4x4AaABAg,12,3.0,2018-09-05 19:15:27.716,Alma Heraldez,lgbt,[]
Default,False,Small Church? He averages over 350 people for services.,3 months ago,0.0,UgwHYHkeCUTutLzd17J4AaABAg,3,0.0,2018-09-05 19:15:27.720,Jeffrey Meredith,lgbt,[]
Default,False,This pastor is awesome!,3 months ago,0.0,UgzKtRPiJhoGn2LeYoR4AaABAg,17,0.0,2018-09-05 19:15:27.721,Servant of the LORD,lgbt,[]
Default,False,We need more men of God like him who stand for the truth! Read Leviticus 20:13!!!! Read Romans 1!!!! Read 2 Peter 2!!!!!! Read Genesis 19!!!! Read the book of Jude!!!!!!!,3 months ago,1.0,Ugw-tHzaYJqccQnXEWp4AaABAg,27,9.0,2018-09-05 19:15:27.729,Peter Gregoric,lgbt,[]
Default,False,I think we can all agree that lgbtq are nasty and have aids but maybe he could say it nicely,3 months ago,1.0,UgybEUrQpMdVawBdk0N4AaABAg,7,2.0,2018-09-05 19:15:27.731,Jared P,lgbt,[]
Default,False,So now the BBC is literally using TV license money to spread anti-free speech propaganda?,3 months ago,1.0,UgyZLhbeK5p71lbpOot4AaABAg,18,1.0,2018-09-05 19:15:27.734,Nyctohylophiliac,lgbt,[]
Default,False,Amen! God Bless Pastor Anderson.,3 months ago,1.0,Ugw6iNcQw4PUFn_BE9t4AaABAg,38,20.0,2018-09-05 19:15:27.736,Rafael The Crusader,lgbt,[]
Default,False,Get em Pastor!!!,3 months ago,1.0,UgypqYkpYY0vFZF9Lc54AaABAg,44,2.0,2018-09-05 19:15:29.949,God's Little Princess,lgbt,[]
Default,False,Amen a true man of God,3 months ago,1.0,UgzvyPnhm-yozbwRfnp4AaABAg,14,2.0,2018-09-05 19:15:29.951,adriana,lgbt,[]
Default,False,He is preaching what is in season and what is out of season. Just like the Bible says to do. Amen brother!!,3 months ago,0.0,Ugx49bDaP9IuqdRyMt94AaABAg,28,0.0,2018-09-05 19:15:29.953,David Milne,lgbt,[]
Default,False,Awesome.,3 months ago,0.0,Ugzs4Qq3_ZZJOIRjd9B4AaABAg,12,0.0,2018-09-05 19:15:29.955,Piotr Kuler,lgbt,[]
Default,False,Great video loved it all,3 months ago,0.0,Ugyx8b3njOuBacZAzDZ4AaABAg,18,0.0,2018-09-05 19:15:29.956,Marty Robbins,lgbt,[]
Default,False,"Awesome promo video for the Red Hot Preaching Conference! Amen, Pastor, Anderson.",3 months ago,1.0,Ugx8BVDTSSp8U8Tbpip4AaABAg,33,1.0,2018-09-05 19:15:29.958,Guzman 1611,lgbt,[]
Default,False,"Pastor Anderson is just great. I love what he preaches. I listen to FWBC everyday and let me tell you, he is an amazing preacher, so much bible knowledge, and he's as bold as a lion. Great man of God.",3 months ago,1.0,Ugwe-e06lRM3_9x09yx4AaABAg,37,23.0,2018-09-05 19:15:29.961,Herbert Munson,lgbt,[]
Default,False,"Amen! Pastor Anderson preaches the truth about these filthy sodomite dogs they should be put to death by a righteous government before they destroy the family and the fabric of society with rape, diseases, pedophilia and their filth life style. They are not born that way but they will burn that way. The truth only sounds like hate to those who hate the truth!",3 months ago,1.0,UgznuwHfiNh3Wrtp0CB4AaABAg,22,12.0,2018-09-05 19:15:29.963,FWBC LA Rebu King,lgbt,[]
Default,False,Pastor Anderson thanks BBC for the free promotion and publicity. 😂😂😂,3 months ago,0.0,UgywkALkpLovLnLoRLJ4AaABAg,5,0.0,2018-09-05 19:15:29.965,terminator _vs_,lgbt,[]
Default,False,God bless pastor Anderson!,3 months ago,1.0,UgwNukGgXCJWaX99HC94AaABAg,19,2.0,2018-09-05 19:15:29.972,Ryan Urbanek,lgbt,[]
Default,False,"Keep preaching the truth Pastor.
1 Tim 6:12 Fight the good fight of faith, lay hold on eternal life, whereunto thou art also called, and has professed a good profession before many witnesses.",3 months ago,1.0,UgwHCa0LX5Hj0bsbs5F4AaABAg,23,2.0,2018-09-05 19:15:29.974,dawes1611kjv,lgbt,[]
Default,False,This is awesome.,3 months ago,0.0,Ugwi7CyBCJe-zKwsOTl4AaABAg,6,0.0,2018-09-05 19:15:29.977,Derde Olifant,lgbt,[]
Default,False,"Even if his views were satirical, the government has no right to suppress his speech because it's deemed offensive by some people. That's not how free speech works, especially our constitution here in America. BBC once again pushing totalitarianism in the guise of progressive values.",3 months ago,0.0,Ugw3z-9g1Zn6uCHE9J14AaABAg,1,0.0,2018-09-05 19:15:29.978,tracey williams,lgbt,[]
Default,False,Steve Anderson is awesome... I 100% support him!,3 months ago,1.0,UgwVVSqA_vk-tYXh2-N4AaABAg,15,5.0,2018-09-05 19:15:29.982,Matt Powell OFFICIAL,lgbt,[]
Default,False,"Wow the BBC actually makes Pastor Anderson look good!

They showed him preaching the clear truth of the Bible.

Maybe this will encourage some of you libtards out there to actually pick up the Bible and see what's in it.",4 months ago,1.0,UgygUDqkc6IkBHSxYDp4AaABAg,40,18.0,2018-08-05 19:15:29.985,yabruf,lgbt,[]
Default,False,Love this guy,4 months ago,1.0,UgxrF6rYP8Wev-0EuX94AaABAg,28,2.0,2018-08-05 19:15:29.993,William Butler Yeats,lgbt,[]
Default,False,Don't go to America..,4 months ago,0.0,UgxBfjVITJe5qICcihZ4AaABAg,0,0.0,2018-08-05 19:15:33.650,rio ningthemcha,lgbt,[]
5,True,Your making christians who don’t say such hateful things look as bad as you pastor.😞 remember guy not all Cristians are like this.just takes one not very nice person to make everyone else look not nice either 😞,4 months ago,0.0,UgxGmRXJqEpUtW4z7lp4AaABAg,0,0.0,2018-08-05 19:15:33.654,Jake,lgbt,[]
