Category,CounterSpeech,commentText,date,hasReplies,id,likes,numberOfReplies,timestamp,user,Community,replies
"5,9",True,please people get real preacher try ’ save people guy tells people kill thereself mean cmon think listen guy labeled america ’ hate preacher false prophet ’,10 months ago,0.0,UgyJku02n46ms8PRkKx4AaABAg,0,0.0,2018-02-04 16:13:06.987,brandon mays,jews,[]
9,True,dumb ignorant fool preacher barabbas actually bar abba aramaic means father,1 year ago,0.0,Ugxrhbf77Rh6PXHpN4p4AaABAg,0,0.0,2017-12-04 16:13:07.012,Deals Durban,jews,[]
"5,9",True,full hate like buffoon video easy hate,1 year ago,0.0,UgxUQY3m1LFzP1pZ3qh4AaABAg,0,0.0,2017-12-04 16:13:08.261,James Thistlethwaite,jews,[]
9,True,steve anderson implode self destruct type jones,1 year ago,0.0,UgxEFS6zqIF-j7hCR9l4AaABAg,1,0.0,2017-12-04 16:13:08.276,Mary Williams,jews,[]
"4,9",True,christian therefore dont believe fakes like false teacher,1 year ago,1.0,UgzzgA4gIHe5OKTMyvB4AaABAg,0,1.0,2017-12-04 16:13:08.278,Jason Brown,jews,[]
9,True,boy soo stupid plz amen,1 year ago,0.0,UgzAnZ-E2ew_xxUGv3Z4AaABAg,0,0.0,2017-12-04 16:13:08.286,Vrg 30,jews,[]
"2,5,9",True,guy ever readed bible fake preacher,1 year ago,1.0,UgxJiwcyBryqqA-wZMd4AaABAg,3,3.0,2017-12-04 16:13:09.681,Jefke Theboss,jews,[]
9,True,psycho,1 year ago,0.0,UgwW4EWvIQsVHYUj7Ox4AaABAg,1,0.0,2017-12-04 16:13:09.683,Ercole Gaudioso,jews,[]
"8,9",True,guy stupid god mercy else,1 year ago,1.0,UgydiONJldYqAvwuqy14AaABAg,11,7.0,2017-12-04 16:13:09.696,Lord Bluntwell,jews,[]
9,True,whats pastor stephen manderson called wrong would answer pastor rob banderson great time call right pastor stove andreason,1 year ago,0.0,UgzbZg2mJbXgHqLrNl14AaABAg,0,0.0,2017-12-04 16:13:09.701,NewBreedMC Music,jews,[]
"7,9",True,get dna tested hah,1 year ago,0.0,UgziYii5dbrdyOkRoqR4AaABAg,10,0.0,2017-12-04 16:13:09.705,Logan Burdette,jews,[]
"5,9",True,disgust anti semitic views gross,1 year ago,1.0,UgzlmnO5hv9kbGZWPsZ4AaABAg,0,1.0,2017-12-04 16:13:09.707,Kyle Smith,jews,[]
8,True,oh please ’ keep pushing brother judah away prophecy says judah hold sepulcher torah mashiac returns breaks heart pray yhvh open spiritual eyes shalom shalom,1 year ago,0.0,Ugw6Q3RAPEoMOU9qEcp4AaABAg,0,0.0,2017-12-04 16:13:09.709,Ash Fair,jews,[]
"1,2,5,8,9",True,steve would far better learnt love disgust hated jewish people john disqualifies claim love god,1 year ago,1.0,Ugxk1SaxBnVp7xUuIvJ4AaABAg,0,2.0,2017-12-04 16:13:09.718,Geoffroxx,jews,[]
"5,9",True,spread hate jesus says kind pray jewsyoure awful,1 year ago,1.0,UgzuBnlzoCjATnudFdR4AaABAg,1,5.0,2017-12-04 16:13:11.744,Jessi Rabs,jews,[]
"2,7,9",True,says lot people today brainwashed lol thats hilarious fugnut thinks people dinosaurs walked earth together like flintstones,1 year ago,1.0,Ugz7h16jkRiGokkQyLl4AaABAg,0,2.0,2017-12-04 16:13:11.759,Michael Byers,jews,[]
"2,5",True,dont fooled false prophet mixes truth lies followed anderson years god shown nothing false prophet many jews go tribulation saved anderson synagogue satan brainwashing people saved always saved doctrine hell repentance transforms everything really timesdont let anyone deceive repent bottom heart turn sins ask god show truth,1 year ago,1.0,UgwxctCItDFEoBFfqTZ4AaABAg,3,2.0,2017-12-04 16:13:11.771,Marie Carson,jews,[]
8,True,sad someday guy self destruct,1 year ago,0.0,UgxxnFyFSoRX5vnKSW14AaABAg,1,0.0,2017-12-04 16:13:11.776,Mary Williams,jews,[]
"2,5",True,pastor teaches hate wrong place misguided best,1 year ago,1.0,UgzLBcnveeiRnMWT0cZ4AaABAg,19,3.0,2017-12-04 16:13:14.420,Angie JC,jews,[]
"1,2,9",True,yeah doesnt matter gay transgender syndrome idiotic thought yes god says gay doesnt say anything gays cut god gays never receive kingdom heaven even though receive jesus lord someone please back loser evidence gayle cut god two never receive kingdom god even believe jesus christ,1 year ago,1.0,UgyTn5SFH7yqa3KrC6p4AaABAg,3,6.0,2017-12-04 16:13:14.428,Brynley Jones,jews,[]
7,True,poor jeshua turn soon grave knowing christians god many hates jews ✌😆,1 year ago,1.0,Ugz6vs6sLE_mJOA-DFV4AaABAg,0,7.0,2017-12-04 16:13:14.430,Greg ari,jews,[]
9,True,guy kevin swanson two closeted homosexuals ive ever seen,1 year ago,1.0,Ugih6DvFGZdfSXgCoAEC,1,1.0,2017-12-04 16:13:14.434,Anthony M,jews,[]
"1,2",True,well agree judaism wrong many aspects catholicism mean christianity believe word god bring judah jealously mr anderson know said high priest jesus know actually,1 year ago,0.0,UgznDiV3rp-NcRFKmi94AaABAg,0,0.0,2017-12-04 16:13:14.438,M.I. Electric,jews,[]
9,True,guys fucking insane holy shit youre enveloped little delusion youre ranting stupidest shit dont trust guy second,1 year ago,1.0,UgzFUan_A6y4m3WE9214AaABAg,0,1.0,2017-12-04 16:13:14.443,Xrilliam7.62,jews,[]
8,True,interesting mr anderson yeah christian doesnt mean talk peoples religions regardless false,1 year ago,1.0,UgzwIXDu5G_7HJl4Eu54AaABAg,4,6.0,2017-12-04 16:13:16.097,Joshua Harner,jews,[]
"1,5",True,wow realize jesuss greek english origin dont earth hebrew jew yeshua says scripture genesis english standard version esv ascepter shall depart judah rulers staff bfrom feet tribute comes hima shall obedience peoples say christianity agree jews need know believe messiah yeshua yeshua hamashiach correct religion believing obeying becoming saved bashing judaism blasphemy judaism like christianity think called messianic judaism small still,1 year ago,1.0,UgyFslCm0xEQI76mFbZ4AaABAg,0,1.0,2017-12-04 16:13:16.117,David Frisbie,jews,[]
"5,8",True,hate hate jews israelites convert jews kasard converts theres great god fearing brethren mother land stop hate handball cowards follow dr feel good tempe arizona well dont know tell,1 year ago,0.0,Ugx09DfetpxDvRRUCkF4AaABAg,0,0.0,2017-12-04 16:13:16.120,Thin Blue Line Family,jews,[]
"1,4",True,say hath god cast away people god forbid israelite seed abraham tribe benjamin god hath cast away people foreknew wot ye scripture saith elias maketh intercession god israel saying say stumbled fall god forbid rather fall salvation unto gentiles provoke jealousy casting away reconciling world shall receiving life dead abide still unbelief shall grafted god able graft would brethren ye ignorant mystery lest ye wise conceits blindness part happened israel fulness gentiles israel shall saved written shall sion deliverer shall turn away ungodliness jacob covenant unto shall away sins concerning gospel enemies sakes touching election beloved fathers sakes gifts calling god without repentance god hath concluded unbelief might mercy upon romans ‭‬‭ ‬‭ ‬‭‬‭ ‬‭ ‬‭‬‭ ‬ kjv god wisdom allowed jews free reject people might know jealousy god jealousy gentile church claiming sons god certainly stumbled inherently condemned prone hard hearted gospel due jealous gentiles,1 year ago,0.0,Ugw4WyJ_65T_lxS7FM54AaABAg,7,0.0,2017-12-04 16:13:16.121,Joseph,jews,[]
Default,False,love jews love everyone pray receive salvation like pray everyone else good word title video misleading makes look like jew hater know thats youre trying convey,1 year ago,1.0,UgxY7pNGMfGV0I5XbC94AaABAg,8,3.0,2017-12-04 16:13:17.847,Crystal Crabill,jews,[]
1,True,jesus jew disciples guy made christianity roman guy named paul,1 year ago,1.0,UgwEbsAGN0Z8ZaSU__N4AaABAg,7,16.0,2017-12-04 16:13:17.849,Dave Meeks,jews,[]
9,True,fucking cunt,6 months ago,0.0,Ugy-lfUI8hiXiGxqjCh4AaABAg,0,0.0,2018-06-05 13:15:21.795,Y,lgbt,[]
Default,False,finally pastor understands bible reprobate sodomites saved,9 months ago,1.0,UgyjhAlLCRccY2AzXtp4AaABAg,12,9.0,2018-03-05 13:15:21.805,Otto V. Bismarck,lgbt,[]
9,True,jesus dude fucking idiot,11 months ago,0.0,UgwLB4aq3e5guoYYRGJ4AaABAg,0,0.0,2018-01-05 13:15:21.811,Troy Schroeder,lgbt,[]
Default,False,yup agreed wouldnt something else instead redifining marriages dont make kind legal relationship isnt exist,1 week ago,0.0,UgwuyEtIUlpRmZEZ7h54AaABAg,0,0.0,2018-11-26 04:47:21.013,Chubby Cheese Cakes,lgbt,[]
Default,False,dude right ’ evil disgusting god created adam eve adam steve,3 weeks ago,0.0,UgydPw8_tt8qEDE6PcR4AaABAg,0,0.0,2018-11-12 04:47:21.015,strangewayshere,lgbt,[]
Default,False,gay badgod raise us woman become woman nobeing gay bad gods sight,3 weeks ago,0.0,UgyBHkj7yVE50-Wka5N4AaABAg,0,0.0,2018-11-12 04:47:21.018,george patton,lgbt,[]
Default,False,whoever disliked video fucking kill,1 month ago,0.0,Ugw88KG2A6zpCrGHy2V4AaABAg,0,0.0,2018-11-03 04:47:21.022,i suk at livv livv,lgbt,[]
Default,False,speak truth brother gay marrige said bible sign evil,1 month ago,0.0,UgyVv36atvi-juxJLld4AaABAg,0,0.0,2018-11-03 04:47:21.024,jeff the gamer,lgbt,[]
Default,False,yeah phil,1 month ago,0.0,Ugy1O3vMMUdDBtBeui54AaABAg,0,0.0,2018-11-03 04:47:21.026,Portals Everywhere,lgbt,[]
Default,False,wish watched duck dynasty awesome,1 month ago,0.0,UgwFfxRh38mn2bukdg14AaABAg,0,0.0,2018-11-03 04:47:21.029,Elliott 7008,lgbt,[]
Default,False,next presidentgay people needs go jamaica,1 month ago,0.0,UgzHLag9B9hjESMuivV4AaABAg,1,0.0,2018-11-03 04:47:21.031,john thalongcak,lgbt,[]
Default,False,speaking truth always,1 month ago,0.0,Ugwx3DDlYYWkY6wcT3d4AaABAg,1,0.0,2018-11-03 04:47:21.033,‘Merican Kid,lgbt,[]
Default,False,well heres argument god created woman binary god said evil say simple weakens body gay sex gay hurts ability stay sane stay healthy course children yes everyone choose attraction fight know someone unwillingly gay turned straight asked god help fact hes priest uncle becoming straight see argument sodom gomora gone reason,2 months ago,0.0,UgxLJCUZS6UNB2m1yK94AaABAg,0,0.0,2018-10-03 04:47:21.035,Charming_ Mist,lgbt,[]
Default,False,completely agree,2 months ago,0.0,UgwXDQuroixwX35qbyh4AaABAg,1,0.0,2018-10-03 04:47:21.037,Schylar Collett,lgbt,[]
Default,False,gay people burnt fire,2 months ago,0.0,UgzrStx8cLvlOEt1Dd94AaABAg,0,0.0,2018-10-03 04:47:21.039,Guy Man,lgbt,[]
Default,False,isnt wrond tho,3 months ago,0.0,Ugy2iy64vxoI020VDrp4AaABAg,0,0.0,2018-09-03 04:47:22.025,Ravingwolf,lgbt,[]
Default,False,great speech huge ted fan true,3 months ago,0.0,Ugx82bMtYzIqhTRD3f54AaABAg,0,0.0,2018-09-03 04:47:22.029,King Neptune Chrome,lgbt,[]
Default,False,right,3 months ago,0.0,Ugzqe83CS7EkypVziVN4AaABAg,1,0.0,2018-09-03 04:47:22.034,Cosmic Exploration,lgbt,[]
Default,False,right,4 months ago,0.0,Ugzygz42nRPB0bwEkUp4AaABAg,1,0.0,2018-08-03 04:47:22.037,Cameron Boone,lgbt,[]
Default,False,agree,5 months ago,0.0,UgywnE5FZbQr6RooK6t4AaABAg,0,0.0,2018-07-03 04:47:22.039,K e K e,lgbt,[]
Default,False,stand sex marriage think wrong,5 months ago,0.0,UgxKqJ1vsbK2CLU-qmB4AaABAg,0,0.0,2018-07-03 04:47:22.042,Dat one fella 36,lgbt,[]
9,True,okay hate duck dynasty mother ducker quack quack mother ducker,5 months ago,0.0,UgwWV3Ncsgw71nCvCV54AaABAg,0,0.0,2018-07-03 04:47:22.043,Sean Williams,lgbt,[]
Default,False,homosexuality utterly disgusting fact people defending cocksuckers sign society failing,6 months ago,0.0,UgwMmxqk6AfyU_Z2t9d4AaABAg,0,0.0,2018-06-03 04:47:22.045,Crystal Pepsi,lgbt,[]
9,True,fuck letting westboro ass nutjob motherfucker talk,6 months ago,0.0,Ugx-P-uPD-i5JUcsnKt4AaABAg,0,0.0,2018-06-03 04:47:22.049,Indilbibble Bones,lgbt,[]
Default,False,lgbt abomination,6 months ago,0.0,UgwtpIMtVx2jeQqLI354AaABAg,2,0.0,2018-06-03 04:47:22.051,Michael Roberts,lgbt,[]
Default,False,mental retardation cant sexual retardation,7 months ago,0.0,UgzIlE4jgOPAA0NqBUx4AaABAg,0,0.0,2018-05-03 04:47:22.054,Trigger Bear,lgbt,[]
Default,False,agree robertson homosexuality ruin lives way alcohol drugs homophobic sort bullying even victims gay bullying often becoming heartless bullies murderers even use crowd slaughter persecute people wish hell anyone redemption,7 months ago,0.0,UgywNSHHmo2xAwPVMK94AaABAg,0,0.0,2018-05-03 04:47:23.498,Aventanario,lgbt,[]
Default,False,hes right,7 months ago,0.0,UgzrwLf-9yG23PmSE3J4AaABAg,0,0.0,2018-05-03 04:47:23.500,Antonio Garcia,lgbt,[]
Default,False,swallow hell,8 months ago,0.0,UgzemYXPrcZoyPYJeMt4AaABAg,0,0.0,2018-04-03 04:47:23.502,Katamari Queen,lgbt,[]
Default,False,people gay god hasnt destroyed america like sodom gomorrah,8 months ago,0.0,Ugz_YSsvp-GaaS8ya3p4AaABAg,0,0.0,2018-04-03 04:47:23.503,Admiral Aladeen,lgbt,[]
Default,False,dont agree religious rights stance gays defend phil robertsons right believe,9 months ago,0.0,Ugz2TEWfBe4FLL58Red4AaABAg,0,0.0,2018-03-03 04:47:23.505,Nun Ya,lgbt,[]
Default,False,sex marriage evil,9 months ago,0.0,UgyW6Ka01wFesmQ3eg94AaABAg,0,0.0,2018-03-03 04:47:23.506,Paulooping,lgbt,[]
Default,False,truth,9 months ago,0.0,Ugw8jbAuPaZ8BflsRkB4AaABAg,0,0.0,2018-03-03 04:47:23.508,Paulooping,lgbt,[]
Default,False,tells truth homosexuals attack trying pervert youth tell natural satan`s little puppets live lie nothing say true life style natural mentally,10 months ago,0.0,UgwK2f6ge19ayyJDHc14AaABAg,0,0.0,2018-02-03 04:47:23.509,Donald Maney,lgbt,[]
Default,False,right,10 months ago,0.0,UgxxTE_2fqFhSmsKqI94AaABAg,0,0.0,2018-02-03 04:47:23.512,Brendan Day,lgbt,[]
Default,False,check hes accomplished elite level athletic abilities huge family happy happy happy like book doesnt need anything anyone lie money act hes genuine trying help us unfortunately us dont realize trap queer trapped world appetites suffer remain blind deaf misguided values deception deceiver work steal people god good godly good shepherd judge works fruits cant imagine humble realize far superior,10 months ago,0.0,UgzgzcKmnQYCO1U-NEl4AaABAg,0,0.0,2018-02-03 04:47:23.514,Andrew Matsuda,lgbt,[]
Default,False,love phil robertson,11 months ago,0.0,UgySoxSXAsymTkVv61J4AaABAg,0,0.0,2018-01-03 04:47:23.515,Kobe Spurlock,lgbt,[]
7,True,guess god choose elect ted cruz 😂😂😂,1 year ago,0.0,UgwnboT-CleUo-YnOPt4AaABAg,1,0.0,2017-12-03 04:47:23.517,Farkas Farkas,lgbt,[]
Default,False,fuck gays lets make second genecide time win use gays jews,1 year ago,0.0,Ugxl0gYdhXgNSQBvIox4AaABAg,0,0.0,2017-12-03 04:47:23.519,Dr Phill Finan get a Kill,lgbt,[]
Default,False,’ never seen many liberals comment section lol phil right way,1 year ago,0.0,Ugy8CYOGMdY2gQKHByR4AaABAg,0,0.0,2017-12-03 04:47:23.521,Caleb Tackett,lgbt,[]
Default,False,comment,1 year ago,0.0,UgyI6ZjkQEqRbCQWAXB4AaABAg,0,0.0,2017-12-03 04:47:23.522,Beaver Cleaver Studios,lgbt,[]
9,True,real evil phil robertson,1 year ago,0.0,UgxhV3Ytiz1sT-IZ6dV4AaABAg,0,0.0,2017-12-03 04:47:23.524,cmlmonstar 007,lgbt,[]
9,True,guy go back fucking sister swamp,1 year ago,0.0,Ugy6uP18Uetc0ZlD7_R4AaABAg,0,0.0,2017-12-03 04:47:23.526,cat luva,lgbt,[]
Default,False,support phil,2 years ago,0.0,Ugj7q0fdBhakingCoAEC,0,0.0,2016-12-03 04:47:24.962,Sarah Francis,lgbt,[]
9,True,motherfucker looks like laden,2 years ago,0.0,UghL984sfPiSnHgCoAEC,0,0.0,2016-12-03 04:47:24.964,green dragon3425,lgbt,[]
Default,False,🖕🏻,2 years ago,0.0,Ughy41J6T5ehPHgCoAEC,0,0.0,2016-12-03 04:47:24.965,Landon Cully,lgbt,[]
Default,False,calling something marriage make marriage marriage united states always covenant woman supporters samesex marriage faced idea main nonreligious purpose marriage legally recognize two people ’ commitment another afford rights marriage importantly idea conceiving raising children since samesex couples conceive children notion must erased must first disentangle religious aspect discussed remove marriage notion childbearing turn marriage principle government must recognize unity two people defined means loving another world diverse straight people homosexuals polygamists incestuous relations principle allowing samesex marriage would hypocritical unlawful allow marriage although husbands wives choose children capable alter iota society ’ compelling interest holding normative particularly desirable type sexual relationship capable required perpetuation society let homosexuals seek civil union legal rights marriage call marriage,2 years ago,0.0,UggCdmG8_W-E43gCoAEC,0,0.0,2016-12-03 04:47:24.969,Jerry Krause,lgbt,[]
Default,False,free live sex show exclusive unlimited access babegirlshereblogspotcm,2 years ago,0.0,UghvcIO6fnY31XgCoAEC,0,0.0,2016-12-03 04:47:24.970,Guy Hyland,lgbt,[]
Default,False,phil right gods eyes abomination opinion saying god says,2 years ago,0.0,UghWnjoNGM1zungCoAEC,1,0.0,2016-12-03 04:47:24.972,carogame,lgbt,[]
Default,False,wish people like phil robertson,2 years ago,0.0,Ugh6hDFhz4zr0XgCoAEC,3,0.0,2016-12-03 04:47:24.982,Chet Brazier,lgbt,[]
9,True,fuck phil robertson fuck ted cruz dumb christian hicks,2 years ago,0.0,UghjzGBHN3iPzHgCoAEC,0,0.0,2016-12-03 04:47:24.989,Anthony Rivera,lgbt,[]
Default,False,christian bible says wrong god judge muslims bibles says kill gay muslims rules hang good news crazy christians protect america gay cause feel sorry god going judge,2 years ago,0.0,UghcxIQ70Otp1XgCoAEC,0,0.0,2016-12-03 04:47:24.990,chumbbeater123,lgbt,[]
2,True,dont understand american christians gay marriage dont mind pre marital sex divorce etc,2 years ago,0.0,UggFh1V6RDX3kHgCoAEC,1,0.0,2016-12-03 04:47:26.300,Freeda Birda,lgbt,[]
Default,False,simple mind simple person,2 years ago,0.0,Ugj2KUNILUMN8ngCoAEC,0,0.0,2016-12-03 04:47:26.305,John Stewart,lgbt,[]
Default,False,looks like phils cruz endorsement worked,2 years ago,0.0,UgiFdUZbv1AvKHgCoAEC,0,0.0,2016-12-03 04:47:26.316,ThrummerOfLove,lgbt,[]
9,True,phil robertson creep scraggly ugly beard thinks hes hot shit hes religious extremist nut job word go,2 years ago,0.0,UgjzHImM1wy8SHgCoAEC,1,0.0,2016-12-03 04:47:26.318,Ben Clark,lgbt,[]
Default,False,dumb red neck time get times hey gay dont happy good,2 years ago,0.0,UggemGvIc18bFHgCoAEC,0,0.0,2016-12-03 04:47:26.322,ian bradley,lgbt,[]
Default,False,wonder feels bristol palin josh duggar,2 years ago,0.0,UggQ7CJtxxQwaHgCoAEC,0,0.0,2016-12-03 04:47:26.327,CM V,lgbt,[]
Default,False,correct us follow obey god know,2 years ago,1.0,UghjGk8PrTWSu3gCoAEC,0,3.0,2016-12-03 04:47:27.328,bulldogsbob,lgbt,[]
